file_path,mean,std,shape
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-58/IMG_700101_002121_0000_RED.TIF,[78.28191569 78.28191569 78.28191569],[52.5258924 52.5258924 52.5258924],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-58/IMG_700101_002121_0000_REG.TIF,[86.20382161 86.20382161 86.20382161],[49.14976349 49.14976349 49.14976349],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-58/IMG_700101_002121_0000_GRE.TIF,[79.48159505 79.48159505 79.48159505],[50.47754909 50.47754909 50.47754909],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-58/IMG_700101_002121_0000_RGB.JPG,[114.9100014  129.22768368 138.74029309],[81.34207431 70.52422178 67.4851485 ],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-37/IMG_700101_011249_0000_RGB.JPG,[ 96.0093007  130.66786954 140.22422935],[78.74810041 72.65828703 71.8498428 ],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-37/IMG_700101_011249_0000_GRE.TIF,[70.96219238 70.96219238 70.96219238],[52.82730185 52.82730185 52.82730185],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-37/IMG_700101_011249_0000_RED.TIF,[71.67084473 71.67084473 71.67084473],[57.40691579 57.40691579 57.40691579],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-37/IMG_700101_011249_0000_REG.TIF,[83.45699463 83.45699463 83.45699463],[52.67054155 52.67054155 52.67054155],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-37/IMG_700101_011249_0000_NIR.TIF,[88.35168538 88.35168538 88.35168538],[52.11722294 52.11722294 52.11722294],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-67/IMG_700101_002249_0000_NIR.TIF,[85.52583496 85.52583496 85.52583496],[46.89334622 46.89334622 46.89334622],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-67/IMG_700101_002249_0000_RED.TIF,[76.89121419 76.89121419 76.89121419],[43.57001544 43.57001544 43.57001544],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-67/IMG_700101_002249_0000_REG.TIF,[83.23538411 83.23538411 83.23538411],[47.97647611 47.97647611 47.97647611],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-67/IMG_700101_002249_0000_GRE.TIF,[79.85673828 79.85673828 79.85673828],[39.20662917 39.20662917 39.20662917],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-67/IMG_700101_002249_0000_RGB.JPG,[117.01842697 133.25625654 149.53750648],[71.70598521 57.84144395 55.7696419 ],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/11-9/IMG_700101_001258_0000_GRE.TIF,[75.57572754 75.57572754 75.57572754],[50.25687844 50.25687844 50.25687844],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/11-9/IMG_700101_001258_0000_RED.TIF,[74.03173177 74.03173177 74.03173177],[55.71604266 55.71604266 55.71604266],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/11-9/IMG_700101_001258_0000_REG.TIF,[81.3955306 81.3955306 81.3955306],[53.67576624 53.67576624 53.67576624],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/11-9/IMG_700101_001258_0000_NIR.TIF,[91.65476318 91.65476318 91.65476318],[57.35876579 57.35876579 57.35876579],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/11-9/IMG_700101_001258_0000_RGB.JPG,[114.18852397 130.04387756 136.49879129],[87.48578584 75.48499438 71.21874069],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-3/IMG_700101_002803_0000_NIR.TIF,[78.75959147 78.75959147 78.75959147],[43.84818761 43.84818761 43.84818761],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-3/IMG_700101_002803_0000_RED.TIF,[77.35904378 77.35904378 77.35904378],[49.71939936 49.71939936 49.71939936],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-3/IMG_700101_002803_0000_REG.TIF,[84.37160726 84.37160726 84.37160726],[51.92826932 51.92826932 51.92826932],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-3/IMG_700101_002803_0000_GRE.TIF,[78.9034611 78.9034611 78.9034611],[46.86300927 46.86300927 46.86300927],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-3/IMG_700101_002804_0000_RGB.JPG,[109.20731683 127.62379996 140.49161966],[78.7806669  68.7823025  66.28269291],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-40/IMG_700101_003354_0000_RGB.JPG,[104.90001343 129.42995393 145.49876146],[74.16760072 69.45611969 68.50098122],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-40/IMG_700101_003354_0000_RED.TIF,[76.6696932 76.6696932 76.6696932],[52.60192369 52.60192369 52.60192369],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-40/IMG_700101_003354_0000_REG.TIF,[81.6198999 81.6198999 81.6198999],[49.53926024 49.53926024 49.53926024],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-40/IMG_700101_003354_0000_GRE.TIF,[76.95695475 76.95695475 76.95695475],[49.44605801 49.44605801 49.44605801],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-40/IMG_700101_003354_0000_NIR.TIF,[87.07920492 87.07920492 87.07920492],[47.76090055 47.76090055 47.76090055],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/4-9/IMG_700101_000248_0000_RGB.JPG,[ 97.91772078 129.01385649 145.32530752],[73.04749725 65.9914362  63.79998631],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/4-9/IMG_700101_000248_0000_GRE.TIF,[75.91156006 75.91156006 75.91156006],[48.4676448 48.4676448 48.4676448],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/4-9/IMG_700101_000248_0000_RED.TIF,[77.58848714 77.58848714 77.58848714],[51.97157982 51.97157982 51.97157982],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/4-9/IMG_700101_000248_0000_REG.TIF,[84.48325033 84.48325033 84.48325033],[48.17079895 48.17079895 48.17079895],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/4-9/IMG_700101_000248_0000_NIR.TIF,[85.22685384 85.22685384 85.22685384],[44.07635122 44.07635122 44.07635122],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-30/IMG_700101_011141_0000_NIR.TIF,[81.19076579 81.19076579 81.19076579],[44.98968553 44.98968553 44.98968553],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-30/IMG_700101_011141_0000_GRE.TIF,[70.98388997 70.98388997 70.98388997],[55.74074518 55.74074518 55.74074518],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-30/IMG_700101_011141_0000_REG.TIF,[82.19809408 82.19809408 82.19809408],[49.27514759 49.27514759 49.27514759],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-30/IMG_700101_011141_0000_RED.TIF,[67.31610352 67.31610352 67.31610352],[57.6354692 57.6354692 57.6354692],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-30/IMG_700101_011141_0000_RGB.JPG,[ 98.83459378 132.46649471 143.13745846],[77.37554608 72.41732764 70.37024821],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-47/IMG_700101_003458_0000_RGB.JPG,[ 99.77687205 131.06006305 149.10084408],[68.61128849 68.70771329 68.8427337 ],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-47/IMG_700101_003458_0000_NIR.TIF,[110.82986979 110.82986979 110.82986979],[57.84162748 57.84162748 57.84162748],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-47/IMG_700101_003458_0000_RED.TIF,[71.83512939 71.83512939 71.83512939],[53.24466657 53.24466657 53.24466657],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-47/IMG_700101_003458_0000_REG.TIF,[84.24831462 84.24831462 84.24831462],[47.05338072 47.05338072 47.05338072],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-47/IMG_700101_003458_0000_GRE.TIF,[74.58711995 74.58711995 74.58711995],[51.06877385 51.06877385 51.06877385],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-4/IMG_700101_002813_0000_RGB.JPG,[112.82200616 124.38743723 133.45919046],[77.90885485 65.2494915  64.47707864],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-4/IMG_700101_002813_0000_GRE.TIF,[79.8411084 79.8411084 79.8411084],[43.90758212 43.90758212 43.90758212],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-4/IMG_700101_002813_0000_RED.TIF,[76.50120687 76.50120687 76.50120687],[46.40551366 46.40551366 46.40551366],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-4/IMG_700101_002813_0000_REG.TIF,[81.95978678 81.95978678 81.95978678],[53.93506844 53.93506844 53.93506844],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-4/IMG_700101_002813_0000_NIR.TIF,[77.26917806 77.26917806 77.26917806],[45.36361344 45.36361344 45.36361344],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-60/IMG_700101_002139_0000_GRE.TIF,[76.34628255 76.34628255 76.34628255],[47.72439092 47.72439092 47.72439092],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-60/IMG_700101_002139_0000_REG.TIF,[85.88592285 85.88592285 85.88592285],[44.04276943 44.04276943 44.04276943],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-60/IMG_700101_002139_0000_RED.TIF,[77.61039795 77.61039795 77.61039795],[50.60491572 50.60491572 50.60491572],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-60/IMG_700101_002139_0000_NIR.TIF,[115.255 115.255 115.255],[58.46876352 58.46876352 58.46876352],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-60/IMG_700101_002139_0000_RGB.JPG,[106.84883042 130.54392252 147.20628997],[77.13407745 67.9034748  65.33555562],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-69/IMG_700101_002308_0000_NIR.TIF,[95.56684082 95.56684082 95.56684082],[55.45590749 55.45590749 55.45590749],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-69/IMG_700101_002308_0000_REG.TIF,[81.92592122 81.92592122 81.92592122],[46.08910805 46.08910805 46.08910805],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-69/IMG_700101_002308_0000_RED.TIF,[75.45235026 75.45235026 75.45235026],[44.90391409 44.90391409 44.90391409],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-69/IMG_700101_002308_0000_GRE.TIF,[84.49142822 84.49142822 84.49142822],[45.18297724 45.18297724 45.18297724],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-69/IMG_700101_002308_0000_RGB.JPG,[125.51689945 131.95519819 141.31059629],[76.33652442 62.37340645 58.60988874],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/11-7/IMG_700101_001238_0000_RGB.JPG,[101.38061775 126.94862202 142.95327589],[83.65233085 72.62649218 69.45543229],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/11-7/IMG_700101_001238_0000_NIR.TIF,[96.40336182 96.40336182 96.40336182],[56.70393504 56.70393504 56.70393504],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/11-7/IMG_700101_001238_0000_GRE.TIF,[72.56977783 72.56977783 72.56977783],[48.0878631 48.0878631 48.0878631],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/11-7/IMG_700101_001238_0000_REG.TIF,[83.94621094 83.94621094 83.94621094],[51.32752125 51.32752125 51.32752125],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/11-7/IMG_700101_001238_0000_RED.TIF,[67.20798258 67.20798258 67.20798258],[51.32506115 51.32506115 51.32506115],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/10-55/IMG_700101_000912_0000_NIR.TIF,[73.88631836 73.88631836 73.88631836],[41.56362116 41.56362116 41.56362116],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/10-55/IMG_700101_000912_0000_GRE.TIF,[69.13931966 69.13931966 69.13931966],[60.92745678 60.92745678 60.92745678],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/10-55/IMG_700101_000912_0000_REG.TIF,[76.68728923 76.68728923 76.68728923],[48.40499967 48.40499967 48.40499967],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/10-55/IMG_700101_000912_0000_RED.TIF,[69.07221436 69.07221436 69.07221436],[63.37099156 63.37099156 63.37099156],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/10-55/IMG_700101_000912_0000_RGB.JPG,[112.55023664 151.9297783  167.32311151],[73.27944145 62.63363357 58.621886  ],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-39/IMG_700101_011309_0000_RGB.JPG,[104.13022792 124.40554791 134.50984324],[81.09115081 73.003223   71.39698185],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-39/IMG_700101_011308_0000_GRE.TIF,[70.364729 70.364729 70.364729],[50.53569318 50.53569318 50.53569318],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-39/IMG_700101_011308_0000_REG.TIF,[80.77982096 80.77982096 80.77982096],[53.09195658 53.09195658 53.09195658],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-39/IMG_700101_011308_0000_RED.TIF,[72.59676921 72.59676921 72.59676921],[57.22154927 57.22154927 57.22154927],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/9-39/IMG_700101_011308_0000_NIR.TIF,[86.36381673 86.36381673 86.36381673],[52.91380163 52.91380163 52.91380163],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-56/IMG_700101_002104_0000_NIR.TIF,[101.99172282 101.99172282 101.99172282],[51.47832486 51.47832486 51.47832486],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-56/IMG_700101_002104_0000_GRE.TIF,[75.54114176 75.54114176 75.54114176],[46.90629084 46.90629084 46.90629084],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-56/IMG_700101_002104_0000_REG.TIF,[89.09856852 89.09856852 89.09856852],[48.98858021 48.98858021 48.98858021],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-56/IMG_700101_002104_0000_RED.TIF,[75.57702718 75.57702718 75.57702718],[50.94671697 50.94671697 50.94671697],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-56/IMG_700101_002104_0000_RGB.JPG,[118.67329463 136.82161622 147.40082817],[79.75965378 71.49340211 68.81026854],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-49/IMG_700101_003518_0000_RGB.JPG,[ 92.40829706 126.95959052 139.74183762],[74.1972493  70.5840013  69.97085547],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-49/IMG_700101_003518_0000_NIR.TIF,[114.88391439 114.88391439 114.88391439],[51.83830375 51.83830375 51.83830375],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-49/IMG_700101_003518_0000_GRE.TIF,[72.37113851 72.37113851 72.37113851],[54.48447552 54.48447552 54.48447552],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-49/IMG_700101_003518_0000_REG.TIF,[84.58623779 84.58623779 84.58623779],[42.31152494 42.31152494 42.31152494],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/6-49/IMG_700101_003518_0000_RED.TIF,[69.64619873 69.64619873 69.64619873],[56.89175181 56.89175181 56.89175181],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-51/IMG_700101_002019_0000_RGB.JPG,[110.89357422 131.10708618 140.17706864],[79.03479731 70.23990772 68.59462077],"(4608, 3456, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-51/IMG_700101_002019_0000_NIR.TIF,[99.35341878 99.35341878 99.35341878],[50.38008603 50.38008603 50.38008603],"(1280, 960, 3)"
/Users/izzymohamed/Desktop/Vision For Social Good/DATA/Cherry/03_11_2021/Ground_Multispectral_Photos/Healthy/5-51/IMG_700101_002019_0000_REG.TIF,[85.60424235 85.60424235 85.60424235],[45.72408874 45.72408874 45.72408874],"(1280, 960, 3)"
